"DateTime"	"wqx.id"	"Depth"	"temp"	"buoy"	"year4"	"month"	"daynum"	"flag_wtemp"
2012-05-15	NA	1.5	15.664	TRUE	2012	5	136	""
2012-05-15	NA	2	15.704	TRUE	2012	5	136	""
2012-05-15	NA	3	15.467	TRUE	2012	5	136	""
2012-05-15	NA	4	14.984	TRUE	2012	5	136	""
2012-05-15	NA	5	14.981	TRUE	2012	5	136	""
2012-05-15	NA	6	14.799	TRUE	2012	5	136	""
2012-05-15	NA	7	14.567	TRUE	2012	5	136	""
2012-05-15	NA	8	14.365	TRUE	2012	5	136	""
2012-05-15	NA	9	14.214	TRUE	2012	5	136	""
2012-05-15	NA	10	13.921	TRUE	2012	5	136	""
2012-05-15	NA	11	13.533	TRUE	2012	5	136	""
2012-05-15	NA	12	12.782	TRUE	2012	5	136	""
2012-05-15	NA	13	11.823	TRUE	2012	5	136	""
2012-05-15	NA	14	11.389	TRUE	2012	5	136	""
2012-05-15	NA	15	11.013	TRUE	2012	5	136	""
2012-05-15	NA	16	10.726	TRUE	2012	5	136	""
2012-05-15	NA	17	10.532	TRUE	2012	5	136	""
2012-05-15	NA	18	10.705	TRUE	2012	5	136	""
2012-05-15	NA	19	10.38	TRUE	2012	5	136	""
2012-05-15	NA	20	10.246	TRUE	2012	5	136	""
2012-05-16	NA	0	16.935	TRUE	2012	5	137	""
2012-05-16	NA	0.5	16.119	TRUE	2012	5	137	""
2012-05-16	NA	1	15.884	TRUE	2012	5	137	""
2012-05-16	NA	1.5	15.85	TRUE	2012	5	137	""
2012-05-16	NA	2	15.795	TRUE	2012	5	137	""
2012-05-16	NA	3	15.475	TRUE	2012	5	137	""
2012-05-16	NA	4	15.17	TRUE	2012	5	137	""
2012-05-16	NA	5	15.294	TRUE	2012	5	137	""
2012-05-16	NA	6	15.038	TRUE	2012	5	137	""
2012-05-16	NA	7	14.656	TRUE	2012	5	137	""
2012-05-16	NA	8	14.113	TRUE	2012	5	137	""
2012-05-16	NA	9	13.455	TRUE	2012	5	137	""
2012-05-16	NA	10	12.715	TRUE	2012	5	137	""
2012-05-16	NA	11	12.18	TRUE	2012	5	137	""
2012-05-16	NA	12	11.885	TRUE	2012	5	137	""
2012-05-16	NA	13	11.305	TRUE	2012	5	137	""
2012-05-16	NA	14	11.173	TRUE	2012	5	137	""
2012-05-16	NA	15	10.895	TRUE	2012	5	137	""
2012-05-16	NA	16	10.672	TRUE	2012	5	137	""
2012-05-16	NA	17	10.478	TRUE	2012	5	137	""
2012-05-16	NA	18	10.7	TRUE	2012	5	137	""
2012-05-16	NA	19	10.361	TRUE	2012	5	137	""
2012-05-16	NA	20	10.202	TRUE	2012	5	137	""
2012-05-17	NA	0	15.078	TRUE	2012	5	138	""
2012-05-17	NA	0.5	15.428	TRUE	2012	5	138	""
2012-05-17	NA	1	15.446	TRUE	2012	5	138	""
2012-05-17	NA	1.5	15.57	TRUE	2012	5	138	""
2012-05-17	NA	2	15.615	TRUE	2012	5	138	""
2012-05-17	NA	3	15.42	TRUE	2012	5	138	""
2012-05-17	NA	4	15.189	TRUE	2012	5	138	""
2012-05-17	NA	5	15.385	TRUE	2012	5	138	""
2012-05-17	NA	6	15.159	TRUE	2012	5	138	""
2012-05-17	NA	7	14.754	TRUE	2012	5	138	""
2012-05-17	NA	8	13.889	TRUE	2012	5	138	""
2012-05-17	NA	9	13.118	TRUE	2012	5	138	""
2012-05-17	NA	10	12.637	TRUE	2012	5	138	""
2012-05-17	NA	11	12.33	TRUE	2012	5	138	""
2012-05-17	NA	12	12.195	TRUE	2012	5	138	""
2012-05-17	NA	13	11.681	TRUE	2012	5	138	""
2012-05-17	NA	14	11.394	TRUE	2012	5	138	""
2012-05-17	NA	15	11.05	TRUE	2012	5	138	""
2012-05-17	NA	16	10.745	TRUE	2012	5	138	""
2012-05-17	NA	17	10.547	TRUE	2012	5	138	""
2012-05-17	NA	18	10.722	TRUE	2012	5	138	""
2012-05-17	NA	19	10.373	TRUE	2012	5	138	""
2012-05-17	NA	20	10.215	TRUE	2012	5	138	""
2012-05-18	NA	0	16.135	TRUE	2012	5	139	""
2012-05-18	NA	0.5	16.039	TRUE	2012	5	139	""
2012-05-18	NA	1	16.044	TRUE	2012	5	139	""
2012-05-18	NA	1.5	16.155	TRUE	2012	5	139	""
2012-05-18	NA	2	16.188	TRUE	2012	5	139	""
2012-05-18	NA	3	15.877	TRUE	2012	5	139	""
2012-05-18	NA	4	15.336	TRUE	2012	5	139	""
2012-05-18	NA	5	15.497	TRUE	2012	5	139	""
2012-05-18	NA	6	15.317	TRUE	2012	5	139	""
2012-05-18	NA	7	14.895	TRUE	2012	5	139	""
2012-05-18	NA	8	14.207	TRUE	2012	5	139	""
2012-05-18	NA	9	13.545	TRUE	2012	5	139	""
2012-05-18	NA	10	12.912	TRUE	2012	5	139	""
2012-05-18	NA	11	12.515	TRUE	2012	5	139	""
2012-05-18	NA	12	12.258	TRUE	2012	5	139	""
2012-05-18	NA	13	11.818	TRUE	2012	5	139	""
2012-05-18	NA	14	11.585	TRUE	2012	5	139	""
2012-05-18	NA	15	11.211	TRUE	2012	5	139	""
2012-05-18	NA	16	10.844	TRUE	2012	5	139	""
2012-05-18	NA	17	10.562	TRUE	2012	5	139	""
2012-05-18	NA	18	10.694	TRUE	2012	5	139	""
2012-05-18	NA	19	10.33	TRUE	2012	5	139	""
2012-05-18	NA	20	10.172	TRUE	2012	5	139	""
2012-05-19	NA	0	17.012	TRUE	2012	5	140	""
2012-05-19	NA	0.5	16.869	TRUE	2012	5	140	""
2012-05-19	NA	1	16.871	TRUE	2012	5	140	""
2012-05-19	NA	1.5	16.992	TRUE	2012	5	140	""
2012-05-19	NA	2	17.028	TRUE	2012	5	140	""
2012-05-19	NA	3	16.79	TRUE	2012	5	140	""
2012-05-19	NA	4	16.42	TRUE	2012	5	140	""
2012-05-19	NA	5	16.364	TRUE	2012	5	140	""
2012-05-19	NA	6	15.646	TRUE	2012	5	140	""
2012-05-19	NA	7	14.857	TRUE	2012	5	140	""
2012-05-19	NA	8	14.047	TRUE	2012	5	140	""
2012-05-19	NA	9	13.534	TRUE	2012	5	140	""
2012-05-19	NA	10	12.965	TRUE	2012	5	140	""
2012-05-19	NA	11	12.456	TRUE	2012	5	140	""
2012-05-19	NA	12	12.229	TRUE	2012	5	140	""
2012-05-19	NA	13	11.701	TRUE	2012	5	140	""
2012-05-19	NA	14	11.491	TRUE	2012	5	140	""
2012-05-19	NA	15	11.111	TRUE	2012	5	140	""
2012-05-19	NA	16	10.781	TRUE	2012	5	140	""
2012-05-19	NA	17	10.496	TRUE	2012	5	140	""
2012-05-19	NA	18	10.718	TRUE	2012	5	140	""
2012-05-19	NA	19	10.419	TRUE	2012	5	140	""
2012-05-19	NA	20	10.287	TRUE	2012	5	140	""
2012-05-20	NA	0	17.376	TRUE	2012	5	141	""
2012-05-20	NA	0.5	17.251	TRUE	2012	5	141	""
2012-05-20	NA	1	17.262	TRUE	2012	5	141	""
2012-05-20	NA	1.5	17.385	TRUE	2012	5	141	""
2012-05-20	NA	2	17.435	TRUE	2012	5	141	""
2012-05-20	NA	3	17.228	TRUE	2012	5	141	""
2012-05-20	NA	4	16.964	TRUE	2012	5	141	""
2012-05-20	NA	5	17.044	TRUE	2012	5	141	""
2012-05-20	NA	6	16.486	TRUE	2012	5	141	""
2012-05-20	NA	7	15.824	TRUE	2012	5	141	""
2012-05-20	NA	8	15.308	TRUE	2012	5	141	""
2012-05-20	NA	9	14.782	TRUE	2012	5	141	""
2012-05-20	NA	10	14.264	TRUE	2012	5	141	""
2012-05-20	NA	11	13.79	TRUE	2012	5	141	""
2012-05-20	NA	12	13.351	TRUE	2012	5	141	""
2012-05-20	NA	13	12.741	TRUE	2012	5	141	""
2012-05-20	NA	14	12.429	TRUE	2012	5	141	""
2012-05-20	NA	15	12.024	TRUE	2012	5	141	""
2012-05-20	NA	16	11.64	TRUE	2012	5	141	""
2012-05-20	NA	17	11.295	TRUE	2012	5	141	""
2012-05-20	NA	18	11.26	TRUE	2012	5	141	""
2012-05-20	NA	19	10.763	TRUE	2012	5	141	""
2012-05-20	NA	20	10.485	TRUE	2012	5	141	""
2012-05-21	NA	0	17.605	TRUE	2012	5	142	""
2012-05-21	NA	0.5	17.585	TRUE	2012	5	142	""
2012-05-21	NA	1	17.59	TRUE	2012	5	142	""
2012-05-21	NA	1.5	17.705	TRUE	2012	5	142	""
2012-05-21	NA	2	17.75	TRUE	2012	5	142	""
2012-05-21	NA	3	17.536	TRUE	2012	5	142	""
2012-05-21	NA	4	17.306	TRUE	2012	5	142	""
2012-05-21	NA	5	17.468	TRUE	2012	5	142	""
2012-05-21	NA	6	17.247	TRUE	2012	5	142	""
2012-05-21	NA	7	16.829	TRUE	2012	5	142	""
2012-05-21	NA	8	16.391	TRUE	2012	5	142	""
2012-05-21	NA	9	15.741	TRUE	2012	5	142	""
2012-05-21	NA	10	14.481	TRUE	2012	5	142	""
2012-05-21	NA	11	13.594	TRUE	2012	5	142	""
2012-05-21	NA	12	12.852	TRUE	2012	5	142	""
2012-05-21	NA	13	11.905	TRUE	2012	5	142	""
2012-05-21	NA	14	11.544	TRUE	2012	5	142	""
2012-05-21	NA	15	11.196	TRUE	2012	5	142	""
2012-05-21	NA	16	10.917	TRUE	2012	5	142	""
2012-05-21	NA	17	10.717	TRUE	2012	5	142	""
2012-05-21	NA	18	10.814	TRUE	2012	5	142	""
2012-05-21	NA	19	10.493	TRUE	2012	5	142	""
2012-05-21	NA	20	10.337	TRUE	2012	5	142	""
2012-05-22	NA	0	18.416	TRUE	2012	5	143	""
2012-05-22	NA	0.5	18.007	TRUE	2012	5	143	""
2012-05-22	NA	1	17.729	TRUE	2012	5	143	""
2012-05-22	NA	1.5	17.731	TRUE	2012	5	143	""
2012-05-22	NA	2	17.702	TRUE	2012	5	143	""
2012-05-22	NA	3	17.424	TRUE	2012	5	143	""
2012-05-22	NA	4	17.205	TRUE	2012	5	143	""
2012-05-22	NA	5	17.374	TRUE	2012	5	143	""
2012-05-22	NA	6	17.222	TRUE	2012	5	143	""
2012-05-22	NA	7	16.831	TRUE	2012	5	143	""
2012-05-22	NA	8	16.18	TRUE	2012	5	143	""
2012-05-22	NA	9	15.272	TRUE	2012	5	143	""
2012-05-22	NA	10	13.938	TRUE	2012	5	143	""
2012-05-22	NA	11	12.723	TRUE	2012	5	143	""
2012-05-22	NA	12	12.291	TRUE	2012	5	143	""
2012-05-22	NA	13	11.828	TRUE	2012	5	143	""
2012-05-22	NA	14	11.566	TRUE	2012	5	143	""
2012-05-22	NA	15	11.346	TRUE	2012	5	143	""
2012-05-22	NA	16	11.023	TRUE	2012	5	143	""
2012-05-22	NA	17	10.809	TRUE	2012	5	143	""
2012-05-22	NA	18	10.898	TRUE	2012	5	143	""
2012-05-22	NA	19	10.61	TRUE	2012	5	143	""
2012-05-22	NA	20	10.481	TRUE	2012	5	143	""
2012-05-23	NA	0	17.332	TRUE	2012	5	144	""
2012-05-23	NA	0.5	17.294	TRUE	2012	5	144	""
2012-05-23	NA	1	17.305	TRUE	2012	5	144	""
2012-05-23	NA	1.5	17.431	TRUE	2012	5	144	""
2012-05-23	NA	2	17.483	TRUE	2012	5	144	""
2012-05-23	NA	3	17.292	TRUE	2012	5	144	""
2012-05-23	NA	4	17.095	TRUE	2012	5	144	""
2012-05-23	NA	5	17.326	TRUE	2012	5	144	""
2012-05-23	NA	6	17.197	TRUE	2012	5	144	""
2012-05-23	NA	7	16.971	TRUE	2012	5	144	""
2012-05-23	NA	8	15.953	TRUE	2012	5	144	""
2012-05-23	NA	9	14.846	TRUE	2012	5	144	""
2012-05-23	NA	10	13.817	TRUE	2012	5	144	""
2012-05-23	NA	11	12.925	TRUE	2012	5	144	""
2012-05-23	NA	12	12.394	TRUE	2012	5	144	""
2012-05-23	NA	13	11.775	TRUE	2012	5	144	""
2012-05-23	NA	14	11.476	TRUE	2012	5	144	""
2012-05-23	NA	15	11.143	TRUE	2012	5	144	""
2012-05-23	NA	16	10.828	TRUE	2012	5	144	""
2012-05-23	NA	17	10.71	TRUE	2012	5	144	""
2012-05-23	NA	18	10.859	TRUE	2012	5	144	""
2012-05-23	NA	19	10.595	TRUE	2012	5	144	""
2012-05-23	NA	20	10.463	TRUE	2012	5	144	""
2012-05-24	NA	0	17.049	TRUE	2012	5	145	""
2012-05-24	NA	0.5	16.943	TRUE	2012	5	145	""
2012-05-24	NA	1	16.953	TRUE	2012	5	145	""
2012-05-24	NA	1.5	17.075	TRUE	2012	5	145	""
2012-05-24	NA	2	17.128	TRUE	2012	5	145	""
2012-05-24	NA	3	16.929	TRUE	2012	5	145	""
2012-05-24	NA	4	16.713	TRUE	2012	5	145	""
2012-05-24	NA	5	16.926	TRUE	2012	5	145	""
2012-05-24	NA	6	16.778	TRUE	2012	5	145	""
2012-05-24	NA	7	16.565	TRUE	2012	5	145	""
2012-05-24	NA	8	15.786	TRUE	2012	5	145	""
2012-05-24	NA	9	15.064	TRUE	2012	5	145	""
2012-05-24	NA	10	14.174	TRUE	2012	5	145	""
2012-05-24	NA	11	13.348	TRUE	2012	5	145	""
2012-05-24	NA	12	12.853	TRUE	2012	5	145	""
2012-05-24	NA	13	12.251	TRUE	2012	5	145	""
2012-05-24	NA	14	11.776	TRUE	2012	5	145	""
2012-05-24	NA	15	11.334	TRUE	2012	5	145	""
2012-05-24	NA	16	11.024	TRUE	2012	5	145	""
2012-05-24	NA	17	10.852	TRUE	2012	5	145	""
2012-05-24	NA	18	10.973	TRUE	2012	5	145	""
2012-05-24	NA	19	10.632	TRUE	2012	5	145	""
2012-05-24	NA	20	10.475	TRUE	2012	5	145	""
2012-05-25	NA	0	18.746	TRUE	2012	5	146	""
2012-05-25	NA	0.5	18.331	TRUE	2012	5	146	""
2012-05-25	NA	1	18.187	TRUE	2012	5	146	""
2012-05-25	NA	1.5	18.182	TRUE	2012	5	146	""
2012-05-25	NA	2	18.142	TRUE	2012	5	146	""
2012-05-25	NA	3	17.848	TRUE	2012	5	146	""
2012-05-25	NA	4	17.59	TRUE	2012	5	146	""
2012-05-25	NA	5	17.661	TRUE	2012	5	146	""
2012-05-25	NA	6	17.54	TRUE	2012	5	146	""
2012-05-25	NA	7	17.451	TRUE	2012	5	146	""
2012-05-25	NA	8	17.214	TRUE	2012	5	146	""
2012-05-25	NA	9	17.01	TRUE	2012	5	146	""
2012-05-25	NA	10	16.379	TRUE	2012	5	146	""
2012-05-25	NA	11	15.12	TRUE	2012	5	146	""
2012-05-25	NA	12	14.222	TRUE	2012	5	146	""
2012-05-25	NA	13	13.041	TRUE	2012	5	146	""
2012-05-25	NA	14	12.542	TRUE	2012	5	146	""
2012-05-25	NA	15	12.037	TRUE	2012	5	146	""
2012-05-25	NA	16	11.714	TRUE	2012	5	146	""
2012-05-25	NA	17	11.493	TRUE	2012	5	146	""
2012-05-25	NA	18	11.495	TRUE	2012	5	146	""
2012-05-25	NA	19	11.113	TRUE	2012	5	146	""
2012-05-25	NA	20	10.869	TRUE	2012	5	146	""
2012-05-26	NA	0	18.111	TRUE	2012	5	147	""
2012-05-26	NA	0.5	17.984	TRUE	2012	5	147	""
2012-05-26	NA	1	17.985	TRUE	2012	5	147	""
2012-05-26	NA	1.5	18.086	TRUE	2012	5	147	""
2012-05-26	NA	2	18.116	TRUE	2012	5	147	""
2012-05-26	NA	3	17.85	TRUE	2012	5	147	""
2012-05-26	NA	4	17.599	TRUE	2012	5	147	""
2012-05-26	NA	5	17.729	TRUE	2012	5	147	""
2012-05-26	NA	6	17.529	TRUE	2012	5	147	""
2012-05-26	NA	7	17.256	TRUE	2012	5	147	""
2012-05-26	NA	8	16.742	TRUE	2012	5	147	""
2012-05-26	NA	9	15.894	TRUE	2012	5	147	""
2012-05-26	NA	10	14.559	TRUE	2012	5	147	""
2012-05-26	NA	11	13.488	TRUE	2012	5	147	""
2012-05-26	NA	12	12.76	TRUE	2012	5	147	""
2012-05-26	NA	13	12.179	TRUE	2012	5	147	""
2012-05-26	NA	14	11.985	TRUE	2012	5	147	""
2012-05-26	NA	15	11.873	TRUE	2012	5	147	""
2012-05-26	NA	16	11.639	TRUE	2012	5	147	""
2012-05-26	NA	17	11.379	TRUE	2012	5	147	""
2012-05-26	NA	18	11.385	TRUE	2012	5	147	""
2012-05-26	NA	19	11.015	TRUE	2012	5	147	""
2012-05-26	NA	20	10.738	TRUE	2012	5	147	""
2012-05-27	NA	0	18.404	TRUE	2012	5	148	""
2012-05-27	NA	0.5	18.224	TRUE	2012	5	148	""
2012-05-27	NA	1	18.217	TRUE	2012	5	148	""
2012-05-27	NA	1.5	18.298	TRUE	2012	5	148	""
2012-05-27	NA	2	18.317	TRUE	2012	5	148	""
2012-05-27	NA	3	18.072	TRUE	2012	5	148	""
2012-05-27	NA	4	17.83	TRUE	2012	5	148	""
2012-05-27	NA	5	17.971	TRUE	2012	5	148	""
2012-05-27	NA	6	17.84	TRUE	2012	5	148	""
2012-05-27	NA	7	17.716	TRUE	2012	5	148	""
2012-05-27	NA	8	17.362	TRUE	2012	5	148	""
2012-05-27	NA	9	16.821	TRUE	2012	5	148	""
2012-05-27	NA	10	15.788	TRUE	2012	5	148	""
2012-05-27	NA	11	14.652	TRUE	2012	5	148	""
2012-05-27	NA	12	13.925	TRUE	2012	5	148	""
2012-05-27	NA	13	13.362	TRUE	2012	5	148	""
2012-05-27	NA	14	13.011	TRUE	2012	5	148	""
2012-05-27	NA	15	12.552	TRUE	2012	5	148	""
2012-05-27	NA	16	11.975	TRUE	2012	5	148	""
2012-05-27	NA	17	11.587	TRUE	2012	5	148	""
2012-05-27	NA	18	11.58	TRUE	2012	5	148	""
2012-05-27	NA	19	11.127	TRUE	2012	5	148	""
2012-05-27	NA	20	10.882	TRUE	2012	5	148	""
2012-05-28	NA	0	18.974	TRUE	2012	5	149	""
2012-05-28	NA	0.5	18.832	TRUE	2012	5	149	""
2012-05-28	NA	1	18.857	TRUE	2012	5	149	""
2012-05-28	NA	1.5	18.967	TRUE	2012	5	149	""
2012-05-28	NA	2	19.025	TRUE	2012	5	149	""
2012-05-28	NA	3	18.842	TRUE	2012	5	149	""
2012-05-28	NA	4	18.512	TRUE	2012	5	149	""
2012-05-28	NA	5	18.848	TRUE	2012	5	149	""
2012-05-28	NA	6	18.722	TRUE	2012	5	149	""
2012-05-28	NA	7	18.385	TRUE	2012	5	149	""
2012-05-28	NA	8	17.979	TRUE	2012	5	149	""
2012-05-28	NA	9	17.33	TRUE	2012	5	149	""
2012-05-28	NA	10	16.263	TRUE	2012	5	149	""
2012-05-28	NA	11	14.94	TRUE	2012	5	149	""
2012-05-28	NA	12	14.144	TRUE	2012	5	149	""
2012-05-28	NA	13	13.228	TRUE	2012	5	149	""
2012-05-28	NA	14	12.729	TRUE	2012	5	149	""
2012-05-28	NA	15	12.246	TRUE	2012	5	149	""
2012-05-28	NA	16	11.762	TRUE	2012	5	149	""
2012-05-28	NA	17	11.39	TRUE	2012	5	149	""
2012-05-28	NA	18	11.398	TRUE	2012	5	149	""
2012-05-28	NA	19	11.01	TRUE	2012	5	149	""
2012-05-28	NA	20	10.797	TRUE	2012	5	149	""
2012-05-29	NA	0	18.775	TRUE	2012	5	150	""
2012-05-29	NA	0.5	18.774	TRUE	2012	5	150	""
2012-05-29	NA	1	18.819	TRUE	2012	5	150	""
2012-05-29	NA	1.5	18.921	TRUE	2012	5	150	""
2012-05-29	NA	2	18.978	TRUE	2012	5	150	""
2012-05-29	NA	3	18.809	TRUE	2012	5	150	""
2012-05-29	NA	4	18.495	TRUE	2012	5	150	""
2012-05-29	NA	5	18.894	TRUE	2012	5	150	""
2012-05-29	NA	6	18.855	TRUE	2012	5	150	""
2012-05-29	NA	7	18.696	TRUE	2012	5	150	""
2012-05-29	NA	8	18.708	TRUE	2012	5	150	""
2012-05-29	NA	9	18.293	TRUE	2012	5	150	""
2012-05-29	NA	10	17.583	TRUE	2012	5	150	""
2012-05-29	NA	11	17.024	TRUE	2012	5	150	""
2012-05-29	NA	12	16.232	TRUE	2012	5	150	""
2012-05-29	NA	13	15.157	TRUE	2012	5	150	""
2012-05-29	NA	14	13.896	TRUE	2012	5	150	""
2012-05-29	NA	15	12.771	TRUE	2012	5	150	""
2012-05-29	NA	16	11.954	TRUE	2012	5	150	""
2012-05-29	NA	17	11.566	TRUE	2012	5	150	""
2012-05-29	NA	18	11.554	TRUE	2012	5	150	""
2012-05-29	NA	19	11.191	TRUE	2012	5	150	""
2012-05-29	NA	20	10.964	TRUE	2012	5	150	""
2012-05-30	NA	0	18.449	TRUE	2012	5	151	""
2012-05-30	NA	0.5	18.496	TRUE	2012	5	151	""
2012-05-30	NA	1	18.521	TRUE	2012	5	151	""
2012-05-30	NA	1.5	18.639	TRUE	2012	5	151	""
2012-05-30	NA	2	18.698	TRUE	2012	5	151	""
2012-05-30	NA	3	18.53	TRUE	2012	5	151	""
2012-05-30	NA	4	18.362	TRUE	2012	5	151	""
2012-05-30	NA	5	18.618	TRUE	2012	5	151	""
2012-05-30	NA	6	18.578	TRUE	2012	5	151	""
2012-05-30	NA	7	18.554	TRUE	2012	5	151	""
2012-05-30	NA	8	18.477	TRUE	2012	5	151	""
2012-05-30	NA	9	18.297	TRUE	2012	5	151	""
2012-05-30	NA	10	17.521	TRUE	2012	5	151	""
2012-05-30	NA	11	15.578	TRUE	2012	5	151	""
2012-05-30	NA	12	13.871	TRUE	2012	5	151	""
2012-05-30	NA	13	13.04	TRUE	2012	5	151	""
2012-05-30	NA	14	12.633	TRUE	2012	5	151	""
2012-05-30	NA	15	12.203	TRUE	2012	5	151	""
2012-05-30	NA	16	11.899	TRUE	2012	5	151	""
2012-05-30	NA	17	11.523	TRUE	2012	5	151	""
2012-05-30	NA	18	11.517	TRUE	2012	5	151	""
2012-05-30	NA	19	11.15	TRUE	2012	5	151	""
2012-05-30	NA	20	10.929	TRUE	2012	5	151	""
2012-05-31	NA	0	18.062	TRUE	2012	5	152	""
2012-05-31	NA	0.5	18.063	TRUE	2012	5	152	""
2012-05-31	NA	1	18.08	TRUE	2012	5	152	""
2012-05-31	NA	1.5	18.203	TRUE	2012	5	152	""
2012-05-31	NA	2	18.267	TRUE	2012	5	152	""
2012-05-31	NA	3	18.098	TRUE	2012	5	152	""
2012-05-31	NA	4	18	TRUE	2012	5	152	""
2012-05-31	NA	5	18.21	TRUE	2012	5	152	""
2012-05-31	NA	6	18.172	TRUE	2012	5	152	""
2012-05-31	NA	7	18.236	TRUE	2012	5	152	""
2012-05-31	NA	8	18.028	TRUE	2012	5	152	""
2012-05-31	NA	9	17.175	TRUE	2012	5	152	""
2012-05-31	NA	10	15.424	TRUE	2012	5	152	""
2012-05-31	NA	11	14.33	TRUE	2012	5	152	""
2012-05-31	NA	12	13.717	TRUE	2012	5	152	""
2012-05-31	NA	13	13.184	TRUE	2012	5	152	""
2012-05-31	NA	14	13.001	TRUE	2012	5	152	""
2012-05-31	NA	15	12.755	TRUE	2012	5	152	""
2012-05-31	NA	16	12.298	TRUE	2012	5	152	""
2012-05-31	NA	17	11.994	TRUE	2012	5	152	""
2012-05-31	NA	18	11.793	TRUE	2012	5	152	""
2012-05-31	NA	19	11.207	TRUE	2012	5	152	""
2012-05-31	NA	20	10.924	TRUE	2012	5	152	""
2012-06-01	NA	0	17.631	TRUE	2012	6	153	""
2012-06-01	NA	0.5	17.673	TRUE	2012	6	153	""
2012-06-01	NA	1	17.69	TRUE	2012	6	153	""
2012-06-01	NA	1.5	17.812	TRUE	2012	6	153	""
2012-06-01	NA	2	17.873	TRUE	2012	6	153	""
2012-06-01	NA	3	17.693	TRUE	2012	6	153	""
2012-06-01	NA	4	17.535	TRUE	2012	6	153	""
2012-06-01	NA	5	17.793	TRUE	2012	6	153	""
2012-06-01	NA	6	17.755	TRUE	2012	6	153	""
2012-06-01	NA	7	17.766	TRUE	2012	6	153	""
2012-06-01	NA	8	17.702	TRUE	2012	6	153	""
2012-06-01	NA	9	17.722	TRUE	2012	6	153	""
2012-06-01	NA	10	17.613	TRUE	2012	6	153	""
2012-06-01	NA	11	16.327	TRUE	2012	6	153	""
2012-06-01	NA	12	15.18	TRUE	2012	6	153	""
2012-06-01	NA	13	14.17	TRUE	2012	6	153	""
2012-06-01	NA	14	13.578	TRUE	2012	6	153	""
2012-06-01	NA	15	13.017	TRUE	2012	6	153	""
2012-06-01	NA	16	12.381	TRUE	2012	6	153	""
2012-06-01	NA	17	11.905	TRUE	2012	6	153	""
2012-06-01	NA	18	11.657	TRUE	2012	6	153	""
2012-06-01	NA	19	11.145	TRUE	2012	6	153	""
2012-06-01	NA	20	10.883	TRUE	2012	6	153	""
2012-06-02	NA	0	17.653	TRUE	2012	6	154	""
2012-06-02	NA	0.5	17.636	TRUE	2012	6	154	""
2012-06-02	NA	1	17.651	TRUE	2012	6	154	""
2012-06-02	NA	1.5	17.772	TRUE	2012	6	154	""
2012-06-02	NA	2	17.829	TRUE	2012	6	154	""
2012-06-02	NA	3	17.643	TRUE	2012	6	154	""
2012-06-02	NA	4	17.478	TRUE	2012	6	154	""
2012-06-02	NA	5	17.717	TRUE	2012	6	154	""
2012-06-02	NA	6	17.659	TRUE	2012	6	154	""
2012-06-02	NA	7	17.637	TRUE	2012	6	154	""
2012-06-02	NA	8	17.552	TRUE	2012	6	154	""
2012-06-02	NA	9	17.561	TRUE	2012	6	154	""
2012-06-02	NA	10	17.545	TRUE	2012	6	154	""
2012-06-02	NA	11	17.507	TRUE	2012	6	154	""
2012-06-02	NA	12	17.519	TRUE	2012	6	154	""
2012-06-02	NA	13	15.719	TRUE	2012	6	154	""
2012-06-02	NA	14	13.587	TRUE	2012	6	154	""
2012-06-02	NA	15	12.884	TRUE	2012	6	154	""
2012-06-02	NA	16	12.21	TRUE	2012	6	154	""
2012-06-02	NA	17	11.676	TRUE	2012	6	154	""
2012-06-02	NA	18	11.616	TRUE	2012	6	154	""
2012-06-02	NA	19	11.205	TRUE	2012	6	154	""
2012-06-02	NA	20	11.024	TRUE	2012	6	154	""
2012-06-03	NA	0	17.943	TRUE	2012	6	155	""
2012-06-03	NA	0.5	17.885	TRUE	2012	6	155	""
2012-06-03	NA	1	17.895	TRUE	2012	6	155	""
2012-06-03	NA	1.5	18.005	TRUE	2012	6	155	""
2012-06-03	NA	2	18.06	TRUE	2012	6	155	""
2012-06-03	NA	3	17.854	TRUE	2012	6	155	""
2012-06-03	NA	4	17.679	TRUE	2012	6	155	""
2012-06-03	NA	5	17.895	TRUE	2012	6	155	""
2012-06-03	NA	6	17.835	TRUE	2012	6	155	""
2012-06-03	NA	7	17.832	TRUE	2012	6	155	""
2012-06-03	NA	8	17.716	TRUE	2012	6	155	""
2012-06-03	NA	9	17.707	TRUE	2012	6	155	""
2012-06-03	NA	10	17.657	TRUE	2012	6	155	""
2012-06-03	NA	11	17.575	TRUE	2012	6	155	""
2012-06-03	NA	12	16.893	TRUE	2012	6	155	""
2012-06-03	NA	13	13.506	TRUE	2012	6	155	""
2012-06-03	NA	14	12.923	TRUE	2012	6	155	""
2012-06-03	NA	15	12.406	TRUE	2012	6	155	""
2012-06-03	NA	16	12.036	TRUE	2012	6	155	""
2012-06-03	NA	17	11.767	TRUE	2012	6	155	""
2012-06-03	NA	18	11.716	TRUE	2012	6	155	""
2012-06-03	NA	19	11.279	TRUE	2012	6	155	""
2012-06-03	NA	20	11.09	TRUE	2012	6	155	""
2012-06-04	NA	0	19.75	TRUE	2012	6	156	""
2012-06-04	NA	0.5	18.993	TRUE	2012	6	156	""
2012-06-04	NA	1	18.752	TRUE	2012	6	156	""
2012-06-04	NA	1.5	18.773	TRUE	2012	6	156	""
2012-06-04	NA	2	18.743	TRUE	2012	6	156	""
